Tid,Elgeseter NO2 µg/m³ Hour,Dekning,Elgeseter PM10 µg/m³ Hour,Dekning.1,Elgeseter PM2.5 µg/m³ Hour,Dekning.2
31.07.2024 08:00,"14,7672808633",100.0,"3,229518",100.0,"1,832073",100.0
31.07.2024 09:00,"13,5622014204",100.0,"12,259505",100.0,"8,024209",100.0
31.07.2024 10:00,"19,618980335",100.0,"10,222646",100.0,"5,448865",100.0
31.07.2024 11:00,,0.0,"6,95587",100.0,"1,995218",100.0
31.07.2024 12:00,,0.0,"13,905517",100.0,"3,966769",100.0
31.07.2024 13:00,"19,2807652304",100.0,"17,784226",100.0,"6,601824",100.0
31.07.2024 14:00,"14,3961749878",100.0,"13,091922",100.0,"3,279467",100.0
31.07.2024 15:00,"17,887665263",100.0,"10,55852",100.0,"0,787614",100.0
31.07.2024 16:00,"13,0838386453",100.0,"12,764728",100.0,"3,095622",100.0
31.07.2024 17:00,"12,6650488159",100.0,"15,911408",100.0,"6,561087",100.0
31.07.2024 18:00,"10,3919966423",100.0,"11,615424",100.0,"4,690077",100.0
31.07.2024 19:00,"11,7429784996",100.0,"12,688156",100.0,"4,274302",100.0
31.07.2024 20:00,"14,7099557346",100.0,"13,113316",100.0,"6,097588",100.0
31.07.2024 21:00,"12,3124501528",100.0,"9,73434",100.0,"3,21735",100.0
31.07.2024 22:00,"10,9902181922",100.0,"10,281755",100.0,"4,195971",100.0
31.07.2024 23:00,"13,0365416988",100.0,"13,326005",100.0,"6,811222",100.0
01.08.2024 00:00,"12,2009636923",100.0,"12,258893",100.0,"7,119986",100.0
01.08.2024 01:00,"12,5321051231",100.0,"5,898032",100.0,"0,948321",100.0
01.08.2024 02:00,"10,524541482",100.0,"10,454061",100.0,"6,479768",100.0
01.08.2024 03:00,"8,2601435299",100.0,"7,037186",100.0,"3,17627",100.0
01.08.2024 04:00,"7,6655793938",100.0,"5,814258",100.0,"2,809641",100.0
01.08.2024 05:00,"4,7381989444",100.0,"8,426266",100.0,"5,599672",100.0
01.08.2024 06:00,"5,0021821461",100.0,"3,241036",100.0,"-0,102264",100.0
01.08.2024 07:00,"10,3917775871",100.0,"9,588447",100.0,"3,443638",100.0
01.08.2024 08:00,"10,6616847435",100.0,"12,786171",100.0,"5,91859",100.0
01.08.2024 09:00,"17,9251642854",100.0,"17,905195",100.0,"7,082618",100.0
01.08.2024 10:00,"11,9385712684",100.0,"16,780634",100.0,"5,663318",100.0
01.08.2024 11:00,"19,6640994531",100.0,"7,659894",100.0,"0,489965",100.0
01.08.2024 12:00,"17,0438037037",100.0,"13,766799",100.0,"4,623005",100.0
01.08.2024 13:00,"15,6055552715",100.0,"9,718945",100.0,"2,333837",100.0
01.08.2024 14:00,"19,7883055918",100.0,"11,841455",100.0,"5,361538",100.0
01.08.2024 15:00,"20,3666524006",100.0,"15,213036",100.0,"4,095832",100.0
01.08.2024 16:00,"24,580691273",100.0,"14,539854",100.0,"1,822577",100.0
01.08.2024 17:00,"15,2952015871",100.0,"12,110111",100.0,"3,12136",100.0
01.08.2024 18:00,"11,2748532468",100.0,"10,827454",100.0,"3,499726",100.0
01.08.2024 19:00,"22,9913473206",100.0,"13,387521",100.0,"3,452369",100.0
01.08.2024 20:00,"23,8803257676",100.0,"16,787704",100.0,"4,682431",100.0
01.08.2024 21:00,"18,8189994418",100.0,"12,653284",100.0,"2,164473",100.0
01.08.2024 22:00,"14,9344440461",100.0,"13,342805",100.0,"5,702627",100.0
01.08.2024 23:00,"16,0257878902",100.0,"12,439714",100.0,"5,104728",100.0
02.08.2024 00:00,"10,7640604316",100.0,"9,171407",100.0,"3,0381",100.0
02.08.2024 01:00,"4,9845182663",100.0,"5,617585",100.0,"2,138678",100.0
02.08.2024 02:00,"3,5983491235",100.0,"2,908923",100.0,"-0,276894",100.0
02.08.2024 03:00,"3,3737233753",100.0,"4,242817",100.0,"1,301786",100.0
02.08.2024 04:00,"4,7699511753",100.0,"4,468044",100.0,"1,515526",100.0
02.08.2024 05:00,"2,383466174",100.0,"4,231958",100.0,"1,11692",100.0
02.08.2024 06:00,"5,2401132315",100.0,"6,110735",100.0,"2,914946",100.0
02.08.2024 07:00,"10,0428091118",100.0,"11,030882",100.0,"3,178234",100.0
02.08.2024 08:00,"16,1748662793",100.0,"12,212702",100.0,"3,43304",100.0
02.08.2024 09:00,"18,2114651608",100.0,"12,959981",100.0,"3,67249",100.0
02.08.2024 10:00,"20,9466530004",100.0,"24,887656",100.0,"8,388142",100.0
02.08.2024 11:00,"22,9147628058",100.0,"18,684917",100.0,"7,058225",100.0
02.08.2024 12:00,"30,9391768101",100.0,"18,969066",100.0,"7,147907",100.0
02.08.2024 13:00,"23,1957375012",100.0,"13,334234",100.0,"4,709409",100.0
02.08.2024 14:00,"14,6879518512",100.0,"12,808631",100.0,"7,087146",100.0
02.08.2024 15:00,"6,9526979755",100.0,"10,124025",100.0,"6,430802",100.0
02.08.2024 16:00,"4,7857075918",100.0,"8,79777",100.0,"4,880288",100.0
02.08.2024 17:00,"5,4086142335",100.0,"7,324845",100.0,"3,567229",100.0
02.08.2024 18:00,"6,5273588693",100.0,"7,330801",100.0,"3,942203",100.0
02.08.2024 19:00,"4,8381425997",100.0,"6,032346",100.0,"2,923378",100.0
02.08.2024 20:00,"5,8880464921",100.0,"8,428241",100.0,"4,592621",100.0
02.08.2024 21:00,"8,7563943355",100.0,"7,91949",100.0,"3,986062",100.0
02.08.2024 22:00,"11,069323821",100.0,"11,762312",100.0,"6,60772",100.0
02.08.2024 23:00,"19,7531738464",100.0,"13,558979",100.0,"6,614912",100.0
03.08.2024 00:00,"16,4684943135",100.0,"14,210539",100.0,"6,207968",100.0
03.08.2024 01:00,"8,4205531264",100.0,"9,918071",100.0,"5,540019",100.0
03.08.2024 02:00,"3,7833908619",100.0,"6,265639",100.0,"3,533002",100.0
03.08.2024 03:00,"3,9950482954",100.0,"6,105419",100.0,"3,932807",100.0
03.08.2024 04:00,"2,2865816625",100.0,"3,630552",100.0,"1,87411",100.0
03.08.2024 05:00,"2,0222278087",100.0,"4,441838",100.0,"2,236916",100.0
03.08.2024 06:00,"2,4539319946",100.0,"6,147868",100.0,"4,203015",100.0
03.08.2024 07:00,"2,899739292",100.0,"3,396189",100.0,"1,036682",100.0
03.08.2024 08:00,"2,3051669384",100.0,"6,529129",100.0,"3,020447",100.0
03.08.2024 09:00,"5,6947724272",100.0,"6,536857",100.0,"2,921068",100.0
03.08.2024 10:00,"11,8711068472",100.0,"7,571131",100.0,"1,607753",100.0
03.08.2024 11:00,"10,5786565715",100.0,"11,229407",100.0,"4,489772",100.0
03.08.2024 12:00,"8,236888238",100.0,"10,562004",100.0,"5,539825",100.0
03.08.2024 13:00,"10,2867999171",100.0,"11,762684",100.0,"4,412152",100.0
03.08.2024 14:00,"10,1085275866",100.0,"8,899146",100.0,"2,010027",100.0
03.08.2024 15:00,"10,6982013256",100.0,"8,660551",100.0,"3,032194",100.0
03.08.2024 16:00,"16,0843041339",100.0,"8,577389",100.0,"2,506613",100.0
03.08.2024 17:00,"19,8128360003",100.0,"14,552353",100.0,"4,284311",100.0
03.08.2024 18:00,"15,8525484708",100.0,"10,6773",100.0,"3,223546",100.0
03.08.2024 19:00,"22,5527300711",100.0,"10,368556",100.0,"1,765617",100.0
03.08.2024 20:00,"16,5957227866",100.0,"12,76262",100.0,"4,462477",100.0
03.08.2024 21:00,"6,0485578501",100.0,"9,342039",100.0,"4,473515",100.0
03.08.2024 22:00,"10,2710279884",100.0,"7,915113",100.0,"4,563921",100.0
03.08.2024 23:00,"8,3792922446",100.0,"6,243443",100.0,"4,13196",100.0
04.08.2024 00:00,"8,1489481657",100.0,"8,303952",100.0,"6,127518",100.0
04.08.2024 01:00,"10,8000719276",100.0,"7,691957",100.0,"4,323662",100.0
04.08.2024 02:00,"7,2094584101",100.0,"6,49378",100.0,"3,201341",100.0
04.08.2024 03:00,"7,7779499748",100.0,"10,051578",100.0,"6,313384",100.0
04.08.2024 04:00,"6,5363268297",100.0,"8,835544",100.0,"5,291313",100.0
04.08.2024 05:00,"4,9124747599",100.0,"9,535787",100.0,"6,323362",100.0
04.08.2024 06:00,"2,9908838201",100.0,"7,925776",100.0,"5,640707",100.0
04.08.2024 07:00,"8,0978682791",100.0,"10,690295",100.0,"6,204268",100.0
04.08.2024 08:00,"12,2289454205",100.0,"5,62132",100.0,"1,637008",100.0
04.08.2024 09:00,"0,7830814224",100.0,"5,421535",100.0,"2,774543",100.0
04.08.2024 10:00,"6,1355433885",100.0,"10,949979",100.0,"5,935154",100.0
04.08.2024 11:00,"6,3906271586",100.0,"8,395338",100.0,"4,288663",100.0
04.08.2024 12:00,"8,1745104843",100.0,"10,441973",100.0,"5,352932",100.0
04.08.2024 13:00,"7,076403816",100.0,"9,640379",100.0,"5,611343",100.0
04.08.2024 14:00,"8,8768393979",100.0,"9,872887",100.0,"6,568389",100.0
04.08.2024 15:00,"11,621422767",100.0,"10,607949",100.0,"6,433488",100.0
04.08.2024 16:00,"11,0478979546",100.0,"9,456951",100.0,"3,92171",100.0
04.08.2024 17:00,"8,3867665509",100.0,"10,278071",100.0,"4,016251",100.0
04.08.2024 18:00,"8,3248813494",100.0,"13,972073",100.0,"5,616547",100.0
04.08.2024 19:00,"10,5034226725",100.0,"15,828028",100.0,"10,204362",100.0
04.08.2024 20:00,"7,9341210645",100.0,"9,678313",100.0,"5,549655",100.0
04.08.2024 21:00,"12,6500912993",100.0,"10,024632",100.0,"4,121672",100.0
04.08.2024 22:00,"8,407592476",100.0,"12,023811",100.0,"5,797603",100.0
04.08.2024 23:00,"8,7214710177",100.0,"13,434024",100.0,"5,938042",100.0
05.08.2024 00:00,"9,0023575374",100.0,"8,897085",100.0,"3,901657",100.0
05.08.2024 01:00,"4,7121722354",100.0,"7,538977",100.0,"4,498186",100.0
05.08.2024 02:00,"3,0291940043",100.0,"10,186021",100.0,"7,255117",100.0
05.08.2024 03:00,"3,0415183468",100.0,"11,053587",100.0,"8,434298",100.0
05.08.2024 04:00,"2,9330416639",100.0,"7,823454",100.0,"5,033178",100.0
05.08.2024 05:00,"3,7837652439",100.0,"6,978403",100.0,"3,870893",100.0
05.08.2024 06:00,"9,395309211",100.0,"11,525084",100.0,"6,616541",100.0
05.08.2024 07:00,"20,5944974074",100.0,"19,571238",100.0,"7,436694",100.0
05.08.2024 08:00,"26,5962417473",100.0,"18,954902",100.0,"4,006418",100.0
05.08.2024 09:00,"19,5760469112",100.0,"21,308181",100.0,"7,516262",100.0
05.08.2024 10:00,"17,1530804818",100.0,"22,624426",100.0,"7,655348",100.0
05.08.2024 11:00,"15,9407937614",100.0,"17,906049",100.0,"6,521467",100.0
05.08.2024 12:00,"17,8727852109",100.0,"21,544212",100.0,"9,854031",100.0
05.08.2024 13:00,"18,8026626407",100.0,"23,317658",100.0,"11,609993",100.0
05.08.2024 14:00,"17,2304712698",100.0,"17,541111",100.0,"7,605652",100.0
05.08.2024 15:00,"19,4161769505",100.0,"17,116067",100.0,"7,071833",100.0
05.08.2024 16:00,"16,629304661",100.0,"20,147552",100.0,"9,364671",100.0
05.08.2024 17:00,"15,3208999781",100.0,"13,860719",100.0,"5,254241",100.0
05.08.2024 18:00,"17,9319008118",100.0,"17,829491",100.0,"7,335409",100.0
05.08.2024 19:00,"16,3347143355",100.0,"12,240448",100.0,"4,44521",100.0
05.08.2024 20:00,"28,3116680764",100.0,"14,891855",100.0,"4,140281",100.0
05.08.2024 21:00,"20,8140472462",100.0,"13,77394",100.0,"6,298541",100.0
05.08.2024 22:00,"21,3672885508",100.0,"17,432256",100.0,"6,599955",100.0
05.08.2024 23:00,"24,1009458946",100.0,"14,025899",100.0,"5,382888",100.0
06.08.2024 00:00,"18,1163360851",100.0,"15,777137",100.0,"6,960976",100.0
06.08.2024 01:00,"12,2872774558",100.0,"10,876591",100.0,"4,589187",100.0
06.08.2024 02:00,"11,3747050102",100.0,"9,9132",100.0,"5,330013",100.0
06.08.2024 03:00,"8,6415790204",100.0,"12,411601",100.0,"8,300279",100.0
06.08.2024 04:00,"8,6371210146",100.0,"10,832748",100.0,"6,50121",100.0
06.08.2024 05:00,"8,7968769299",100.0,"9,290065",100.0,"4,381466",100.0
06.08.2024 06:00,"15,9250285471",100.0,"15,882388",100.0,"6,425272",100.0
06.08.2024 07:00,"20,8586933513",100.0,"21,520488",100.0,"5,89761",100.0
06.08.2024 08:00,"29,8332560096",100.0,"28,880452",100.0,"8,448068",100.0
06.08.2024 09:00,"22,6382423468",100.0,"24,699707",100.0,"8,821071",100.0
06.08.2024 10:00,"16,8771963714",100.0,"18,889358",100.0,"5,141665",100.0
06.08.2024 11:00,"10,145027796",100.0,"14,716295",100.0,"4,923071",100.0
06.08.2024 12:00,"16,2282566449",100.0,"17,500337",100.0,"6,018039",100.0
06.08.2024 13:00,"16,6697899453",100.0,"16,504898",100.0,"8,001371",100.0
06.08.2024 14:00,"16,8410734347",100.0,"14,274392",100.0,"5,545313",100.0
06.08.2024 15:00,"24,3106876449",100.0,"16,035551",100.0,"7,176627",100.0
06.08.2024 16:00,"38,4858508166",100.0,"22,335313",100.0,"12,008022",100.0
06.08.2024 17:00,"18,3559838025",100.0,"14,714877",100.0,"6,822718",100.0
06.08.2024 18:00,"16,4699902181",100.0,"13,767637",100.0,"6,139666",100.0
06.08.2024 19:00,"14,4148314592",100.0,"12,22912",100.0,"4,584997",100.0
06.08.2024 20:00,"21,4000396362",100.0,"12,597218",100.0,"1,847378",100.0
06.08.2024 21:00,"19,3813640566",100.0,"19,147862",100.0,"7,752855",100.0
06.08.2024 22:00,"6,6445232439",100.0,"11,90746",100.0,"6,49738",100.0
06.08.2024 23:00,"14,7460325022",100.0,"17,854972",100.0,"7,702831",100.0
07.08.2024 00:00,"9,4531487827",100.0,"10,995295",100.0,"4,086294",100.0
07.08.2024 01:00,"5,8125721566",100.0,"10,283488",100.0,"5,196041",100.0
07.08.2024 02:00,"3,7145261362",100.0,"7,442048",100.0,"3,681855",100.0
07.08.2024 03:00,"1,0386490984",100.0,"5,931047",100.0,"3,905974",100.0
07.08.2024 04:00,"1,3540006126",100.0,"8,290634",100.0,"5,36089",100.0
07.08.2024 05:00,"2,1245872178",100.0,"7,880122",100.0,"4,906522",100.0
07.08.2024 06:00,"4,2419531344",100.0,"11,191304",100.0,"5,700888",100.0
07.08.2024 07:00,"10,266727325",100.0,"16,07995",100.0,"5,748003",100.0
07.08.2024 08:00,"10,3715940401",100.0,"19,393087",100.0,"5,979815",100.0
07.08.2024 09:00,"8,7509677056",100.0,"21,13853",100.0,"6,196988",100.0
07.08.2024 10:00,"10,3256748798",100.0,"17,890633",100.0,"5,296896",100.0
07.08.2024 11:00,"7,1886963328",100.0,"19,185407",100.0,"7,821457",100.0
07.08.2024 12:00,,0.0,"20,01031",100.0,"4,69037",100.0
07.08.2024 13:00,"10,9444756889",100.0,"20,645935",100.0,"7,070801",100.0
07.08.2024 14:00,"13,1091514188",100.0,"24,929945",100.0,"7,282312",100.0
07.08.2024 15:00,"8,0746516617",100.0,"23,508966",100.0,"2,799213",100.0
07.08.2024 16:00,"6,674039024",100.0,"12,031026",100.0,"3,128208",100.0
07.08.2024 17:00,"5,4728660999",100.0,"12,349146",100.0,"5,192119",100.0
07.08.2024 18:00,"5,2970986136",100.0,"12,296763",100.0,"4,576708",100.0
07.08.2024 19:00,"5,2730524417",100.0,"12,722695",100.0,"6,320054",100.0
07.08.2024 20:00,"3,6010017963",100.0,"14,370564",100.0,"6,181885",100.0
07.08.2024 21:00,"3,8582201755",100.0,"13,116681",100.0,"5,287702",100.0
07.08.2024 22:00,"3,3744414856",100.0,"12,404674",100.0,"8,097236",100.0
07.08.2024 23:00,"6,6508040176",100.0,"10,987139",100.0,"7,852889",100.0
08.08.2024 00:00,"11,2998191383",100.0,"11,546825",100.0,"4,316446",100.0
08.08.2024 01:00,"1,664596654",100.0,"8,606235",100.0,"5,809527",100.0
08.08.2024 02:00,"1,6664328177",100.0,"9,264753",100.0,"6,291116",100.0
08.08.2024 03:00,"1,8017972862",100.0,"9,429271",100.0,"8,06755",100.0
08.08.2024 04:00,"2,7315113721",100.0,"7,614762",100.0,"6,5138",100.0
08.08.2024 05:00,"10,1779680969",100.0,"7,644977",100.0,"6,447404",100.0
08.08.2024 06:00,"12,8768508971",100.0,"6,049482",100.0,"4,123934",100.0
08.08.2024 07:00,"16,4577124287",100.0,"8,675642",100.0,"4,313049",100.0
08.08.2024 08:00,"11,0984847202",100.0,"14,786487",100.0,"6,392254",100.0
08.08.2024 09:00,"12,5372599614",100.0,"16,508884",100.0,"3,618129",100.0
08.08.2024 10:00,"17,1669168298",100.0,"14,201085",100.0,"4,816576",100.0
08.08.2024 11:00,"10,8680665661",100.0,"15,943076",100.0,"5,726634",100.0
08.08.2024 12:00,"15,2430336936",100.0,"15,052689",100.0,"3,658415",100.0
08.08.2024 13:00,"20,842825285",100.0,"14,786449",100.0,"3,888706",100.0
08.08.2024 14:00,"20,7941717927",100.0,"12,954739",100.0,"3,659189",100.0
08.08.2024 15:00,"33,6656781274",100.0,"14,416488",100.0,"5,741829",100.0
08.08.2024 16:00,"30,1332113075",100.0,"15,443177",100.0,"4,019589",100.0
08.08.2024 17:00,"7,2988888718",100.0,"24,251552",100.0,"3,379203",100.0
08.08.2024 18:00,"14,2039216607",100.0,"5,458193",100.0,"0,825576",100.0
08.08.2024 19:00,"6,5802448469",100.0,"5,688627",100.0,"3,147166",100.0
08.08.2024 20:00,"7,2144110194",100.0,"10,07944",100.0,"3,919831",100.0
08.08.2024 21:00,"9,0059888451",100.0,"10,077872",100.0,"2,203594",100.0
08.08.2024 22:00,"11,2107266436",100.0,"10,423467",100.0,"3,9365",100.0
08.08.2024 23:00,"10,1732865514",100.0,"7,684013",100.0,"2,051247",100.0
09.08.2024 00:00,"7,9788627594",100.0,"7,809894",100.0,"2,700186",100.0
09.08.2024 01:00,"5,4757328271",100.0,"5,772787",100.0,"1,860012",100.0
09.08.2024 02:00,"5,8185944072",100.0,"6,127512",100.0,"1,923666",100.0
09.08.2024 03:00,"3,6528280356",100.0,"6,040335",100.0,"2,791313",100.0
09.08.2024 04:00,"3,7634251712",100.0,"8,560814",100.0,"5,317591",100.0
09.08.2024 05:00,"5,8216847805",100.0,"9,340513",100.0,"4,557871",100.0
09.08.2024 06:00,"11,9961530998",100.0,"9,804557",100.0,"3,584456",100.0
09.08.2024 07:00,"14,0090835613",100.0,"11,340121",100.0,"3,719934",100.0
09.08.2024 08:00,"14,6542619932",100.0,"19,247136",100.0,"5,539708",100.0
09.08.2024 09:00,"14,8523230347",100.0,"16,132909",100.0,"6,4033",100.0
09.08.2024 10:00,"9,8693670858",100.0,"15,871722",100.0,"5,211825",100.0
09.08.2024 11:00,"5,6652021187",100.0,"14,460496",100.0,"5,191909",100.0
09.08.2024 12:00,"12,7119690148",100.0,"15,566787",100.0,"4,025318",100.0
09.08.2024 13:00,"14,8036523055",100.0,"17,695452",100.0,"5,405675",100.0
09.08.2024 14:00,"9,1854032553",100.0,"12,407201",100.0,"1,595946",100.0
09.08.2024 15:00,"16,2465913876",100.0,"6,406784",100.0,"0,45734",100.0
09.08.2024 16:00,"21,8873084521",100.0,"3,407748",100.0,"1,193194",100.0
09.08.2024 17:00,"12,8579685744",100.0,"6,235404",100.0,"3,071447",100.0
09.08.2024 18:00,"6,6793338845",100.0,"-1,60645",100.0,"-2,77805",100.0
09.08.2024 19:00,"8,216460152",100.0,"3,933884",100.0,"0,757019",100.0
09.08.2024 20:00,"8,5333931595",100.0,"1,541296",100.0,"-1,399969",100.0
09.08.2024 21:00,"30,2049129792",100.0,"14,114375",100.0,"0,849937",100.0
09.08.2024 22:00,"17,9554816875",100.0,"10,574579",100.0,"2,263143",100.0
09.08.2024 23:00,"9,48236039",100.0,"2,879549",100.0,"0,906849",100.0
10.08.2024 00:00,"6,0546122672",100.0,"-1,207521",100.0,"-2,815805",100.0
10.08.2024 01:00,"3,1431444938",100.0,"5,355243",100.0,"4,202984",100.0
10.08.2024 02:00,"2,3913843112",100.0,"3,280137",100.0,"2,281607",100.0
10.08.2024 03:00,"1,4968931645",100.0,"4,898119",100.0,"3,875282",100.0
10.08.2024 04:00,"0,4765815186",100.0,"0,865224",100.0,"-0,573822",100.0
10.08.2024 05:00,"0,4417664896",100.0,"-0,379016",100.0,"-1,947909",100.0
10.08.2024 06:00,"3,632541845",100.0,"2,353051",100.0,"-0,250448",100.0
10.08.2024 07:00,"4,6057660275",100.0,"6,251496",100.0,"4,070605",100.0
10.08.2024 08:00,"2,2541813206",100.0,"5,217158",100.0,"2,791796",100.0
10.08.2024 09:00,"2,6303877787",100.0,"4,64683",100.0,"2,132441",100.0
10.08.2024 10:00,"4,2177974219",100.0,"6,093186",100.0,"1,947279",100.0
10.08.2024 11:00,"6,9012073763",100.0,"7,622018",100.0,"4,378172",100.0
10.08.2024 12:00,"10,3983121597",100.0,"6,994094",100.0,"2,628715",100.0
10.08.2024 13:00,"8,9668599076",100.0,"6,584621",100.0,"2,492831",100.0
10.08.2024 14:00,"14,3330473946",100.0,"10,481933",100.0,"4,289082",100.0
10.08.2024 15:00,"20,8558346841",100.0,"1,741086",100.0,"-1,660497",100.0
10.08.2024 16:00,"11,8733913103",100.0,"3,105472",100.0,"-0,187261",100.0
10.08.2024 17:00,"19,6627708752",100.0,"6,494657",100.0,"-0,065551",100.0
10.08.2024 18:00,"11,4767526377",100.0,"7,509143",100.0,"4,402166",100.0
10.08.2024 19:00,"5,9219614932",100.0,"8,138948",100.0,"1,813148",100.0
10.08.2024 20:00,"9,773978965",100.0,"11,782878",100.0,"3,57562",100.0
10.08.2024 21:00,"10,5901301824",100.0,"5,178775",100.0,"0,161256",100.0
10.08.2024 22:00,"7,7017582087",100.0,"3,55277",100.0,"0,892865",100.0
10.08.2024 23:00,"3,3424556714",100.0,"3,456535",100.0,"1,462057",100.0
11.08.2024 00:00,"2,9099868826",100.0,"6,212255",100.0,"3,0467",100.0
11.08.2024 01:00,"2,5075463639",100.0,"5,67498",100.0,"3,18091",100.0
11.08.2024 02:00,"1,3673319147",100.0,"3,273411",100.0,"0,128086",100.0
11.08.2024 03:00,"0,4393904278",100.0,"3,094347",100.0,"2,166512",100.0
11.08.2024 04:00,"0,4096194098",100.0,"3,127754",100.0,"2,490748",100.0
11.08.2024 05:00,"0,4805519598",100.0,"2,984377",100.0,"0,98826",100.0
11.08.2024 06:00,"1,8374135908",100.0,"8,127933",100.0,"4,268397",100.0
11.08.2024 07:00,"0,343701936",100.0,"6,247754",100.0,"3,746389",100.0
11.08.2024 08:00,"1,058298712",100.0,"-0,135107",100.0,"-1,548868",100.0
11.08.2024 09:00,"1,395202118",100.0,"5,1574",100.0,"3,890555",100.0
11.08.2024 10:00,"2,326401676",100.0,"3,432952",100.0,"1,062269",100.0
11.08.2024 11:00,"5,2819374531",100.0,"7,73512",100.0,"4,5769",100.0
11.08.2024 12:00,"5,4100688244",100.0,"5,533711",100.0,"2,328679",100.0
11.08.2024 13:00,"6,4917053917",100.0,"4,619243",100.0,"3,15633",100.0
11.08.2024 14:00,"6,6132396156",100.0,"4,218063",100.0,"1,251347",100.0
11.08.2024 15:00,"9,1313219709",100.0,"6,024997",100.0,"1,918377",100.0
11.08.2024 16:00,"7,2709787751",100.0,"1,924927",100.0,"0,068609",100.0
11.08.2024 17:00,"5,8627461867",100.0,"2,727014",100.0,"1,085405",100.0
11.08.2024 18:00,"5,5014557473",100.0,"4,953021",100.0,"3,030809",100.0
11.08.2024 19:00,"3,7100933158",100.0,"3,78266",100.0,"2,080756",100.0
11.08.2024 20:00,"6,0013541435",100.0,"2,937459",100.0,"1,556406",100.0
11.08.2024 21:00,"3,7296111384",100.0,"-0,519032",100.0,"-1,572001",100.0
11.08.2024 22:00,"3,4724191134",100.0,"1,090794",100.0,"-0,155461",100.0
11.08.2024 23:00,"2,0732003093",100.0,"1,501495",100.0,"0,377005",100.0
12.08.2024 00:00,"0,8880357772",100.0,"3,283758",100.0,"2,295",100.0
12.08.2024 01:00,"0,6455962608",100.0,"5,562882",100.0,"4,664923",100.0
12.08.2024 02:00,"0,6906220079",100.0,"2,660735",100.0,"1,519858",100.0
12.08.2024 03:00,"0,1697481107",100.0,"0,245087",100.0,"-0,923281",100.0
12.08.2024 04:00,"0,0665170301",100.0,"-0,127993",100.0,"-0,993168",100.0
12.08.2024 05:00,"0,7740427233",100.0,"0,916822",100.0,"-0,509431",100.0
12.08.2024 06:00,"5,5673768937",100.0,"0,836035",100.0,"-0,063491",100.0
12.08.2024 07:00,"16,1077657215",100.0,"4,012132",100.0,"2,174979",100.0
12.08.2024 08:00,"16,5758357864",100.0,"4,307745",100.0,"2,224265",100.0
12.08.2024 09:00,"13,5445479615",100.0,"11,001036",100.0,"2,085291",100.0
12.08.2024 10:00,"13,6376963823",100.0,"18,213201",100.0,"3,153903",100.0
12.08.2024 11:00,"19,9727496549",100.0,"16,611508",100.0,"0,900227",100.0
12.08.2024 12:00,"20,4843583975",100.0,"17,633687",100.0,"2,84481",100.0
12.08.2024 13:00,"25,6791640531",100.0,"20,76095",100.0,"3,152187",100.0
12.08.2024 14:00,"26,6808261284",100.0,"20,993045",100.0,"3,101907",100.0
12.08.2024 15:00,"27,9111431936",100.0,"11,869354",100.0,"3,386092",100.0
12.08.2024 16:00,"25,4246997025",100.0,"12,711308",100.0,"3,969758",100.0
12.08.2024 17:00,"15,407631289",100.0,"11,040611",100.0,"3,575796",100.0
12.08.2024 18:00,"5,7282838048",100.0,"6,459631",100.0,"3,359914",100.0
12.08.2024 19:00,"5,8726164832",100.0,"8,131963",100.0,"4,383521",100.0
12.08.2024 20:00,"6,8787271213",100.0,"7,100727",100.0,"4,109306",100.0
12.08.2024 21:00,"6,7850247214",100.0,"4,934374",100.0,"1,4008",100.0
12.08.2024 22:00,"11,7182478179",100.0,"4,973168",100.0,"-0,029484",100.0
12.08.2024 23:00,"11,6912757042",100.0,"9,233072",100.0,"3,463813",100.0
13.08.2024 00:00,"5,8083627653",100.0,"5,693471",100.0,"2,448402",100.0
13.08.2024 01:00,"3,9637855812",100.0,"5,615707",100.0,"3,192417",100.0
13.08.2024 02:00,"2,2031281584",100.0,"3,776248",100.0,"1,796289",100.0
13.08.2024 03:00,"3,4675351624",100.0,"4,399564",100.0,"2,783367",100.0
13.08.2024 04:00,"5,3074076419",100.0,"7,340083",100.0,"3,385224",100.0
13.08.2024 05:00,"10,6475104681",100.0,"15,226404",100.0,"6,096807",100.0
13.08.2024 06:00,"15,1461923982",100.0,"15,419576",100.0,"8,028133",100.0
13.08.2024 07:00,"21,8967676268",100.0,"25,137579",100.0,"5,110954",100.0
13.08.2024 08:00,"32,6529098913",100.0,"29,217777",100.0,"5,766105",100.0
13.08.2024 09:00,"18,9788324094",100.0,"17,822473",100.0,"8,075396",100.0
13.08.2024 10:00,"24,4873246477",100.0,"15,505415",100.0,"3,035187",100.0
13.08.2024 11:00,"25,9633122048",100.0,"15,803184",100.0,"4,892659",100.0
13.08.2024 12:00,"18,1432146535",100.0,"15,930583",100.0,"4,08255",100.0
13.08.2024 13:00,"26,5704105062",100.0,"11,645199",100.0,"1,790375",100.0
13.08.2024 14:00,"24,0563965118",100.0,"17,295444",100.0,"3,938591",100.0
13.08.2024 15:00,"24,7129239169",100.0,"17,835181",100.0,"5,515995",100.0
13.08.2024 16:00,"18,1693463198",100.0,"12,94217",100.0,"3,997825",100.0
13.08.2024 17:00,"22,6469492965",100.0,"19,108925",100.0,"3,551553",100.0
13.08.2024 18:00,"12,0400388676",100.0,"10,133209",100.0,"2,640866",100.0
13.08.2024 19:00,"17,7634250441",100.0,"8,947067",100.0,"1,323441",100.0
